ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sf
60,RL,80.0,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,1,4,1,TA,7,Typ,0,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,0,3,2010,WD ,158000,2015.0
160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,0,2,2010,WD ,149500,1800.0
20,RL,82.0,9888,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,0,3,2006,WD ,121000,1872.0
20,RL,68.0,7942,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,FuseF,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD ,136000,2080.0
60,RL,0.0,15038,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,0,11,2008,WD ,173000,2552.0
60,RL,92.0,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,0,4,2010,WD ,290000,3422.0
60,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,4,1,Ex,11,Typ,1,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,0,8,2007,New,303477,3794.0
20,RL,0.0,20062,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1.0,0.0,1,1,1,1,TA,4,Typ,2,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,0,4,2010,WD ,270000,2903.0
50,RM,81.0,7308,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,N,FuseA,0,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,0,6,2008,WD ,122250,2676.0
20,RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,FuseA,0,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,0,7,2009,WD ,153000,2764.0
20,RL,70.0,8402,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,No,0.0,No,0.0,0.0,No,No,Y,0,30,0,0,0,0,0,12,2007,New,147000,2240.0
70,RL,63.0,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD ,148500,1629.0
160,RM,32.0,3363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD ,130000,2684.0
20,RL,94.0,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,0,6,2007,WD ,372000,3604.0
120,RL,43.0,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,0,4,2006,WD ,213490,2868.0
20,RL,44.0,17485,Pave,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,0,1,1,Gd,5,Typ,2,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,0,1,2010,Con,308030,3016.0
20,RL,0.0,23730,Pave,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,0,9,2008,WD ,300000,3872.0
20,RL,79.0,8910,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,1.0,1,0,3,1,TA,6,Typ,1,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,0,7,2006,WD ,159500,1849.0
160,RM,24.0,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,4,2006,WD ,137500,2679.0
20,RL,73.0,8688,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,0,4,2006,WD ,232000,3232.0
30,RM,0.0,6291,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,0,1,1,TA,4,Typ,0,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,0,7,2008,WD ,93850,1536.0
30,RL,0.0,17529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,FuseF,0,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,0,4,2006,WD ,105000,1744.0
30,RM,60.0,6324,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,0,0.0,0.0,1,0,1,1,Fa,4,Typ,0,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,0,5,2008,WD ,68500,1040.0
90,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,0,0.0,0.0,2,0,5,2,TA,12,Typ,0,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,0,1,2010,WD ,154300,3379.0
50,RM,50.0,7288,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,0,3,1,TA,6,Typ,0,No,0.0,No,0.0,0.0,No,No,N,0,0,0,176,0,0,0,9,2007,WD ,129850,2537.0
70,RM,35.0,4571,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,0,0,6,2007,WD ,114000,1848.0
20,RL,63.0,17423,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,1,1,Ex,9,Typ,1,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,0,60,0,0,0,0,0,7,2009,New,501837,4450.0
50,RM,100.0,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,1,4,1,TA,7,Typ,1,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,418,0,194,0,0,0,0,6,2008,WD ,153900,2292.0
20,RL,60.0,9000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,0,7,2009,WD ,130000,1728.0
120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,TA,4,Typ,0,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,0,4,2008,WD ,160500,2378.0
120,RL,48.0,6373,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,228,75,0,0,0,0,0,6,2006,New,310090,3332.0
20,RL,67.0,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,0,41,0,0,0,0,0,8,2009,WD ,184900,2376.0
20,RL,70.0,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261,0,156,0,0,0,0,6,2007,WD ,132000,1856.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,0,0.0,1.0,2,0,3,1,TA,6,Typ,1,Attchd,1969.0,RFn,2.0,502.0,TA,TA,Y,312,11,0,0,0,0,650,8,2009,WD ,163000,2624.0
160,FV,30.0,3215,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,0,4,2010,ConLD,155000,1800.0
80,RL,0.0,11104,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,0,0.0,1.0,2,0,4,1,TA,7,Typ,0,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,0,0,0,0,216,0,0,5,2008,WD ,183000,2854.0
60,RL,0.0,15295,Pave,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,3,1,Gd,7,Min2,2,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,0,6,2007,WD ,211000,2852.0
60,RL,70.0,9109,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,140,32,0,0,0,0,0,10,2009,WD ,184000,2294.0
90,RL,64.0,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,No,No,No,No,No,GasA,TA,Y,SBrkr,0,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD ,118858,1535.0
80,RL,0.0,14112,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,0,4,2010,WD ,180500,2304.0
120,FV,80.0,3523,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,0,60,0,0,0,0,0,2,2007,New,166000,2292.0
80,RL,88.0,15312,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,1.0,1,0,3,1,TA,6,Typ,1,Attchd,1960.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,140,0,0,3,2009,COD,148000,2276.0
20,RL,74.0,7450,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,SBrkr,0,0.0,0.0,1,0,2,1,Gd,6,Min1,1,Detchd,1966.0,Unf,2.0,396.0,TA,TA,Y,0,72,0,0,0,0,0,1,2007,WD ,124000,1968.0
120,RL,60.0,7313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,0,8,2007,WD ,277500,3122.0
60,RL,83.0,10019,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,1995.0,RFn,3.0,725.0,TA,TA,Y,307,169,168,0,0,0,0,6,2006,WD ,350000,4068.0
20,RL,53.0,15401,Pave,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Attchd,2004.0,Fin,3.0,670.0,TA,TA,Y,214,76,0,0,0,0,0,9,2008,WD ,387000,3768.0
30,RL,58.0,9098,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,No,0.0,No,0.0,0.0,No,No,N,0,0,144,0,0,0,0,7,2007,WD ,86000,1133.0
20,RL,103.0,16280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,Rec,GasA,Ex,Y,SBrkr,0,1.0,0.0,3,0,3,1,Ex,6,Typ,1,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,280,90,0,0,0,0,0,5,2008,WD ,290000,3097.0
30,C (all),72.0,9392,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,Unf,GasA,TA,N,SBrkr,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,No,0.0,No,0.0,0.0,No,No,N,0,36,94,0,0,0,0,9,2009,WD ,44000,1042.0
60,RL,71.0,12209,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125,192,0,0,0,0,0,6,2009,WD ,215000,2765.0
190,RL,79.0,13110,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,0,2,1,TA,6,Typ,0,Attchd,1972.0,Fin,2.0,501.0,TA,TA,Y,140,153,0,0,0,0,0,7,2006,WD ,146500,2346.0
160,FV,0.0,2651,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Detchd,2000.0,Unf,2.0,490.0,TA,TA,Y,153,50,0,0,0,0,0,4,2006,WD ,165000,2055.0
50,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,GasW,TA,N,SBrkr,0,0.0,0.0,2,0,5,1,Gd,10,Typ,1,Detchd,1916.0,Unf,1.0,216.0,TA,TA,Y,88,15,0,0,0,0,0,8,2007,CWD,136000,3240.0
20,RL,0.0,39384,Pave,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1.0,0.0,1,1,1,1,Ex,4,Min1,2,Attchd,1957.0,Unf,2.0,550.0,TA,TA,Y,0,189,0,0,0,0,0,10,2006,WD ,252000,3095.0
160,RL,36.0,2628,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,0.0,0.0,2,1,2,1,Gd,6,Typ,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,0,6,2010,WD ,175500,2390.0
70,RM,57.0,6406,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,TA,Y,FuseA,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0,36,0,0,182,0,0,10,2009,WD ,150000,2248.0
